name,model,M,mse,z,t0,amplitude,mwebv,mwr_v,max_mag
SNAD137,nugent-sn2l,-19.80560087466037,2.2688490067318036e-09,0.13007991006791164,58243.51613169769,2.756266312541827e-08,0.03,3.1,19.195023
SNAD138,nugent-sn2p,-18.806664390546104,3.154191262368239e-10,0.11566127732166187,58294.09597349186,5.628471142204221e-09,0.02,3.1,19.918774
SNAD138,nugent-sn2n,-15.977745069553322,3.1542494779363986e-10,0.033266668491286476,58293.20543487732,5.812299997797944e-09,0.02,3.1,19.918774
SNAD138,nugent-sn1a,-19.49892853262314,3.5066436205761823e-10,0.15517755408586312,58288.48862782358,5.811915100059976e-09,0.02,3.1,19.918774
SNAD138,nugent-sn1bc,-14.54687958777356,3.793351042753461e-10,0.01741480880607615,58292.700470895135,7.1615129469930894e-09,0.02,3.1,19.918774
SNAD138,nugent-sn2l,-17.23327052522575,4.222903316000765e-10,0.05825580289328825,58296.164980058995,8.799378848247385e-09,0.02,3.1,19.918774
SNAD139,nugent-sn2p,-19.75868206228903,1.310167892004054e-09,0.11688640200252552,58199.59145868007,2.272404580972275e-08,0.03,3.1,18.991358
SNAD139,nugent-sn2n,-15.566830411050542,1.6757394002104898e-09,0.018162814802788942,58200.77143783817,2.135373827215416e-08,0.03,3.1,18.991358
SNAD139,nugent-sn2l,-18.816229421861795,1.8040361817421423e-09,0.07772884155950213,58200.67609491423,3.670145297654547e-08,0.03,3.1,18.991358
SNAD139,nugent-sn1bc,-14.318176410945913,2.0374263702796237e-09,0.010280672533683331,58199.56661380787,2.7782815999468823e-08,0.03,3.1,18.991358
SNAD139,nugent-sn1a,-20.529579550564275,2.282705147804543e-09,0.1620523219747276,58196.8415474334,2.3558587244861065e-08,0.03,3.1,18.991358
SNAD140,nugent-sn2p,-19.537392269511507,1.5486329889090972e-09,0.11491083283834723,58190.58946582246,2.009441255487831e-08,0.04,3.1,19.172855
SNAD140,nugent-sn2n,-21.83428593980424,1.573234241770451e-09,0.297981177386823,58189.24851723063,1.3721612096684466e-08,0.04,3.1,19.172855
SNAD140,nugent-sn1bc,-17.237089076732083,1.9209993132349867e-09,0.041877700012810694,58186.99792446381,2.7714701972430485e-08,0.04,3.1,19.172855
SNAD140,nugent-sn1a,-20.34713273188796,1.9430343799964792e-09,0.16198779793360457,58191.486424177645,1.9554204281090454e-08,0.04,3.1,19.172855
SNAD140,nugent-sn2l,-20.282182320153105,2.4931630205471274e-09,0.1576318219942234,58189.92591509212,3.5846551662738724e-08,0.04,3.1,19.172855
SNAD142,nugent-sn2n,-21.414118126461528,5.11714398729127e-10,0.2977392995304286,58329.61556966499,6.310901938610176e-09,0.04,3.1,19.590994
SNAD142,nugent-sn1a,-21.074898138842524,5.134127358851828e-10,0.25974386392241483,58331.322326751186,8.062114257892068e-09,0.04,3.1,19.590994
SNAD142,nugent-sn2l,-19.407283386802842,5.401079283879613e-10,0.1299501260859381,58332.03094893925,1.6530784172855742e-08,0.04,3.1,19.590994
SNAD142,nugent-sn2p,-16.39268770210339,5.521983910210246e-10,0.034595620460087385,58331.93782984008,1.1378511305249877e-08,0.04,3.1,19.590994
SNAD142,nugent-sn1bc,-19.826980524971926,5.569888468190366e-10,0.1551953045059438,58336.40478996335,9.5270843849541e-09,0.04,3.1,19.590994
SNAD143,nugent-sn1bc,-15.190409258162134,1.2299760702201094e-09,0.015997980103843124,58191.12021380806,2.7880953824893992e-08,0.03,3.1,19.088676
SNAD143,nugent-sn1a,-20.44631178986009,1.5628096780570974e-09,0.16300959497624962,58193.60049151276,2.3232393963842545e-08,0.03,3.1,19.088676
SNAD143,nugent-sn2p,-19.574678239171767,1.7062093132588357e-09,0.11262313875673635,58192.49543521744,2.4546337661273886e-08,0.03,3.1,19.088676
SNAD143,nugent-sn2n,-21.90438702319178,1.7389758593232607e-09,0.2963065074204168,58196.01778656156,1.5201176789496882e-08,0.03,3.1,19.088676
SNAD143,nugent-sn2l,-20.368233710678318,1.8848967791491733e-09,0.15775585403128897,58195.50019642703,3.5707351013956184e-08,0.03,3.1,19.088676
SNAD144,nugent-sn1bc,-18.538469811820253,4.163535009825704e-10,0.08842767393958254,58419.076985092295,1.3157925532504294e-08,0.05,3.1,19.564913
SNAD144,nugent-sn1a,-18.30128316451294,4.336982352694869e-10,0.07974544823038718,58414.82567625816,1.5330923934725542e-08,0.05,3.1,19.564913
SNAD144,nugent-sn2p,-20.98357811665051,4.488675638404706e-10,0.24767046949683807,58415.46642891237,6.275786239968997e-09,0.05,3.1,19.564913
SNAD144,nugent-sn2l,-20.478140727752216,4.6276088575389094e-10,0.201368815462975,58423.13396024734,1.0190391838149507e-08,0.05,3.1,19.564913
SNAD144,nugent-sn2n,-18.062319244797227,3.0189536757964212e-09,0.07182443304682275,58412.200358796275,9.406050452686912e-08,0.05,3.1,19.564913
SNAD145,nugent-sn2p,-18.61319254980203,1.2439653178405509e-10,0.1067926442515225,58336.4318636771,3.412160514384844e-09,0.04,3.1,19.92646
SNAD145,nugent-sn1a,-19.71763203714763,1.2530153031877893e-10,0.17062407287115572,58326.2433036631,3.5089605798676763e-09,0.04,3.1,19.92646
SNAD145,nugent-sn2n,-15.272895420084616,1.2618998311603038e-10,0.02429069020643766,58328.77784133575,3.6987874200261607e-09,0.04,3.1,19.92646
SNAD145,nugent-sn1bc,-18.635059927189644,1.3396864369265256e-10,0.10780215547830399,58331.068209630765,3.872067529048267e-09,0.04,3.1,19.92646
SNAD145,nugent-sn2l,-16.123449239432283,1.3427173835176026e-10,0.03563991112292286,58335.9322842227,5.5207216290240315e-09,0.04,3.1,19.92646
SNAD146,nugent-sn1a,-21.41117267316422,3.7066691645123134e-10,0.2867127284108843,58185.77282787014,8.754321982071431e-09,0.03,3.1,19.499802
SNAD146,nugent-sn1bc,-20.48948889734225,3.7277030068613943e-10,0.1969460480637025,58186.7961290346,1.1622390356656092e-08,0.03,3.1,19.499802
SNAD146,nugent-sn2n,-21.48957253273078,3.80354298325345e-10,0.29586916871470276,58185.51252703302,6.741234589407467e-09,0.03,3.1,19.499802
SNAD146,nugent-sn2l,-16.88651905097571,4.973626442189251e-10,0.041437727222386214,58153.77906219218,1.0433764645108985e-07,0.03,3.1,19.499802
SNAD146,nugent-sn2p,-20.384878521271457,5.127600333389426e-10,0.1885968721532975,58189.46872884162,1.0932461420442925e-08,0.03,3.1,19.499802
SNAD147,nugent-sn2n,-21.458760417119716,3.177819526470278e-10,0.28449474914905176,58196.959345766714,4.302885641743214e-09,0.01,3.1,19.432877
SNAD147,nugent-sn1a,-21.440036621811505,3.2102702008970633e-10,0.28236218727383383,58193.78168959094,5.889745506274822e-09,0.01,3.1,19.432877
SNAD147,nugent-sn1bc,-21.50081641768337,3.482307665220922e-10,0.28933888441473193,58202.61972477769,6.7817651658698955e-09,0.01,3.1,19.432877
SNAD147,nugent-sn2p,-21.326736477999663,3.586535083814883e-10,0.26976844134355826,58196.8026746969,6.962355825623904e-09,0.01,3.1,19.432877
SNAD147,nugent-sn2l,-21.136298521931568,3.706711028943534e-10,0.2497593953622614,58206.98712560114,8.14069363860089e-09,0.01,3.1,19.432877
SNAD149,nugent-sn1a,-20.027361801756385,6.435144483920915e-10,0.14333433019052827,58341.10946568367,1.0064871063407768e-08,0.04,3.1,19.202059
SNAD149,nugent-sn1bc,-19.32255312653949,6.689070775273956e-10,0.1061034901654732,58344.4929692058,1.0770018082965432e-08,0.04,3.1,19.202059
SNAD149,nugent-sn2l,-17.817279825324796,6.747359566768052e-10,0.05493084397582875,58348.60173947054,1.5047947977281402e-08,0.04,3.1,19.202059
SNAD149,nugent-sn2n,-15.362839269060302,6.812623836284149e-10,0.01821827095166871,58346.48338519931,1.046271323131023e-08,0.04,3.1,19.202059
SNAD149,nugent-sn2p,-18.58840628883705,6.974507881471435e-10,0.07714895719712543,58347.63732770737,1.1228808309757893e-08,0.04,3.1,19.202059
SNAD150,nugent-sn2p,-21.87811355033158,1.7417778395144378e-09,0.29949396233166375,58196.073198162594,1.4567685518559034e-08,0.03,3.1,19.141682
SNAD150,nugent-sn2n,-15.586170100544233,1.93296504115008e-09,0.019617560506932957,58198.23590919917,1.4827575806492194e-08,0.03,3.1,19.141682
SNAD150,nugent-sn1bc,-15.626966892435806,2.1795162167092527e-09,0.019984157975527567,58196.51819943829,1.936496180120308e-08,0.03,3.1,19.141682
SNAD150,nugent-sn1a,-20.94088309561783,2.2147114232848866e-09,0.20467755519152625,58193.375606024994,1.5781575523393363e-08,0.03,3.1,19.141682
SNAD150,nugent-sn2l,-21.331196438855688,2.4139957436745098e-09,0.2401704993658045,58196.3756018463,2.5632916310310727e-08,0.03,3.1,19.141682
SNAD151,nugent-sn2n,-15.550970018489664,1.4419466868165945e-09,0.0196193050696742,58575.43796993941,1.2042947917096487e-08,0.01,3.1,19.177078
SNAD151,nugent-sn1a,-21.753643724939188,1.5341891821024083e-09,0.2889941203163146,58568.98446460005,1.1085875079260133e-08,0.01,3.1,19.177078
SNAD151,nugent-sn1bc,-19.512130947201307,1.560096180580711e-09,0.11387910728919978,58573.192426114714,1.3847086512407778e-08,0.01,3.1,19.177078
SNAD151,nugent-sn2p,-19.576184355196467,1.6517623545712296e-09,0.11704776905801939,58575.88750717896,1.3780915743528531e-08,0.01,3.1,19.177078
SNAD151,nugent-sn2l,-19.713089513893635,1.7877400771891669e-09,0.12410062176902946,58576.428865377406,1.9456214610172023e-08,0.01,3.1,19.177078
SNAD152,nugent-sn2n,-24.464634095527604,1.1284183360479496e-09,0.6047372137752522,58768.5249204306,7.4389251457789194e-09,0.01,3.1,18.378218
SNAD152,nugent-sn1a,-24.50408745957566,1.1476596975101128e-09,0.6138792636062123,58802.55643842846,3.861019991525617e-09,0.01,3.1,18.378218
SNAD152,nugent-sn2l,-16.67410749303998,1.5432229547118918e-09,0.0225305815286782,58212.790463403115,2.1265668113396397e-08,0.01,3.1,18.378218
SNAD152,nugent-sn1bc,-21.15258851830581,1.5651963084652191e-09,0.16142373737913884,58209.80519286047,1.3043601352322745e-08,0.01,3.1,18.378218
SNAD152,nugent-sn2p,-20.46632526967333,1.6181108048070505e-09,0.12071597739162734,58211.504741591314,1.3480843386943538e-08,0.01,3.1,18.378218
SNAD156,nugent-sn1bc,-18.663878519451497,6.837643108329403e-10,0.06884521614246086,58220.97042864541,1.4982641429240964e-08,0.01,3.1,18.86689
SNAD156,nugent-sn1a,-21.242868322823565,6.871642545072094e-10,0.20698387506349536,58216.868952798905,1.3021752151027349e-08,0.01,3.1,18.86689
SNAD156,nugent-sn2n,-15.816408746084509,7.373587280661564e-10,0.019224779635229033,58222.5026957664,1.4912889802284786e-08,0.01,3.1,18.86689
SNAD156,nugent-sn2p,-17.507578976713415,7.411368924990007e-10,0.041218682513420916,58224.02306895865,1.4860896968288523e-08,0.01,3.1,18.86689
SNAD156,nugent-sn2l,-19.03437621362831,7.844584845505313e-10,0.0809759146916365,58223.93857152854,2.2159536420142165e-08,0.01,3.1,18.86689
SNAD157,nugent-sn2l,-19.832419187422474,2.773536179707828e-10,0.15751120637891317,58756.22122328967,1.7188335499431463e-08,0.08,3.1,19.620796
SNAD157,nugent-sn2n,-19.832242519679,2.8649592020240765e-10,0.15749951647509,58753.19896526368,1.1372895894706853e-08,0.08,3.1,19.620796
SNAD157,nugent-sn2p,-19.832307449524677,2.866535225185698e-10,0.15750381271526395,58756.22491203966,1.7081911621823472e-08,0.08,3.1,19.620796
SNAD157,nugent-sn1a,-19.832177442697663,2.9041551016183207e-10,0.15749521060886087,58747.20994836799,1.276615779312511e-08,0.08,3.1,19.620796
SNAD157,nugent-sn1bc,-19.832315077047504,3.178580250468758e-10,0.1575043174159126,58750.16827662007,1.925674201539309e-08,0.08,3.1,19.620796
SNAD159,nugent-sn1bc,-20.646477387361823,2.0971167093962146e-10,0.17960428587444174,58553.205196320356,8.510768419026683e-09,0.01,3.1,19.120619
SNAD159,nugent-sn2p,-19.919414664108093,2.1395103484387876e-10,0.13227790378124166,58555.212899756334,7.84353405304429e-09,0.01,3.1,19.120619
SNAD159,nugent-sn1a,-21.850307604143413,2.2116790209292192e-10,0.29369072527170126,58548.46045756786,7.029701592986537e-09,0.01,3.1,19.120619
SNAD159,nugent-sn2n,-17.4155711024198,2.3157474038087183e-10,0.04430709025089906,58550.55451314685,7.996372225963284e-09,0.01,3.1,19.120619
SNAD159,nugent-sn2l,-19.228181666223218,2.379247301111941e-10,0.09835343862654004,58557.29137858825,1.2807939490296028e-08,0.01,3.1,19.120619
SNAD160,nugent-sn1a,-21.9630144031905,2.1344547949980695e-09,0.29680265003672346,58308.38081574935,1.7776840528060287e-08,0.02,3.1,19.034227
SNAD160,nugent-sn1bc,-21.614698404459958,2.144138635277416e-09,0.25796616112705667,58310.335325859436,2.0936995862641358e-08,0.02,3.1,19.034227
SNAD160,nugent-sn2l,-20.418240432086627,2.3325442217983718e-09,0.15746173378630943,58310.576287148295,2.544515624305337e-08,0.02,3.1,19.034227
SNAD160,nugent-sn2n,-21.93896402026462,2.349128300893608e-09,0.2939573244492401,58310.679356232926,1.2924700452761099e-08,0.02,3.1,19.034227
SNAD160,nugent-sn2p,-19.70175537259955,2.509727018060455e-09,0.11618486312069472,58311.729926330445,2.2332939401884906e-08,0.02,3.1,19.034227
SNAD161,nugent-sn1bc,-20.035772486108463,2.368187089933253e-10,0.14668032225556255,58193.45643442229,7.104262041285212e-09,0.01,3.1,19.248272
SNAD161,nugent-sn1a,-21.674858284804664,2.4365898945533043e-10,0.2881151065999988,58190.58163251515,5.893914248445619e-09,0.01,3.1,19.248272
SNAD161,nugent-sn2n,-15.77523966084302,2.4420670664405107e-10,0.022432039595077325,58197.94107697617,6.790101049466352e-09,0.01,3.1,19.248272
SNAD161,nugent-sn2l,-19.054457801369935,2.5185217109838006e-10,0.09641300453564376,58197.43639617621,1.1772020408376798e-08,0.01,3.1,19.248272
SNAD161,nugent-sn2p,-21.118444160036788,2.5702981354579843e-10,0.22999316385658344,58195.8857918093,6.318836014775065e-09,0.01,3.1,19.248272
SNAD162,nugent-sn2n,-21.429420179627034,1.4780930581873268e-10,0.36741470619356903,58286.32170070205,2.430814847172723e-09,0.03,3.1,20.105434
SNAD162,nugent-sn2p,-19.960376581478048,1.6246808741719888e-10,0.20326841733462278,58289.71158614641,3.9025134023739114e-09,0.03,3.1,20.105434
SNAD162,nugent-sn1a,-21.174268350282627,1.6889094131545835e-10,0.3321709821045031,58282.2755929297,3.4979259593358045e-09,0.03,3.1,20.105434
SNAD162,nugent-sn1bc,-19.471235620164382,1.8278218591358726e-10,0.16588051106225,58286.644964987245,4.426637153870069e-09,0.03,3.1,20.105434
SNAD162,nugent-sn2l,-19.39166709858627,2.0993241787763872e-10,0.1604402508552944,58289.28864536864,5.825063377653754e-09,0.03,3.1,20.105434
SNAD163,nugent-sn2n,-20.854085971032376,2.7933104288557416e-10,0.27902707134859517,58358.34733288363,3.166028146228848e-09,0.04,3.1,19.989283
SNAD163,nugent-sn1a,-20.975860015190158,2.8318352799250126e-10,0.2930108085099738,58352.3117615383,4.01862498929009e-09,0.04,3.1,19.989283
SNAD163,nugent-sn1bc,-19.609813274260397,2.9847785543954583e-10,0.16744457746348843,58355.404927821495,5.047454204171964e-09,0.04,3.1,19.989283
SNAD163,nugent-sn2p,-18.775913091215727,3.137768884498202e-10,0.11764721888764575,58359.51944754368,5.265444136263732e-09,0.04,3.1,19.989283
SNAD163,nugent-sn2l,-19.96362877319254,3.282031870654953e-10,0.1940045115397831,58359.29745752772,6.186528831767782e-09,0.04,3.1,19.989283
SNAD164,nugent-sn2p,-20.16427302930976,2.4521894159124775e-10,0.19009627488747097,58336.535272378256,5.787401530269368e-09,0.04,3.1,19.739506
SNAD164,nugent-sn1bc,-15.812876034898274,2.5367027809030494e-10,0.028490543144639956,58332.88944206486,6.45325884975316e-09,0.04,3.1,19.739506
SNAD164,nugent-sn2l,-19.121343870924427,2.7497433935688985e-10,0.12255748114717625,58339.39096463536,7.672958816707297e-09,0.04,3.1,19.739506
SNAD164,nugent-sn1a,-19.307667013567105,2.767392376782744e-10,0.1326797907713568,58328.27834964017,5.980224617415781e-09,0.04,3.1,19.739506
SNAD164,nugent-sn2n,-15.213152981101295,2.83983863719325e-10,0.02172333740357018,58329.86390051634,6.420703208417293e-09,0.04,3.1,19.739506
SNAD165,nugent-sn2n,-15.635636783979379,4.78751149086072e-10,0.024174059292402076,58205.73389539056,8.30902121378967e-09,0.03,3.1,19.55308
SNAD165,nugent-sn2p,-20.377752586197126,6.120986335036675e-10,0.19223912166628837,58211.79037678847,7.79976462241558e-09,0.03,3.1,19.55308
SNAD165,nugent-sn1a,-21.310366826544204,6.579059759866189e-10,0.2812895662616309,58204.42362900941,8.160512275627073e-09,0.03,3.1,19.55308
SNAD165,nugent-sn1bc,-20.344997434489805,8.198958704744647e-10,0.18964749694240154,58210.35878331593,1.0991049871032153e-08,0.03,3.1,19.55308
SNAD165,nugent-sn2l,-19.430294438631655,9.484841630530438e-10,0.12912867628682514,58212.19257406427,1.2959470589209672e-08,0.03,3.1,19.55308
SNAD166,nugent-sn2n,-21.066074519151663,4.081470428383034e-10,0.2845338506215407,58343.41048712393,4.414023578270101e-09,0.02,3.1,19.825905
SNAD166,nugent-sn1bc,-15.17273778885172,4.098720749334338e-10,0.02218073449621913,58344.37867934307,7.249577626199864e-09,0.02,3.1,19.825905
SNAD166,nugent-sn2p,-15.509529450358407,4.1724709687654066e-10,0.025832190158414654,58346.57401384151,7.918725472344409e-09,0.02,3.1,19.825905
SNAD166,nugent-sn1a,-21.086309477829495,4.363193255658817e-10,0.286855475020854,58338.443596730925,5.684961398607544e-09,0.02,3.1,19.825905
SNAD166,nugent-sn2l,-18.80856498928683,4.998808976324976e-10,0.11123544786703526,58346.48576779343,1.0087941729665546e-08,0.02,3.1,19.825905
SNAD167,nugent-sn2n,-19.362163048354525,7.406902471419413e-09,0.0561811779672115,58189.714102918515,6.882690897016072e-08,0.03,3.1,17.707966
SNAD167,nugent-sn1a,-23.3166814995579,8.440278582304813e-09,0.300075856185867,58185.38603231622,6.829800442885957e-08,0.03,3.1,17.707966
SNAD167,nugent-sn1bc,-22.1019666630402,8.92332259193666e-09,0.1828332438417658,58189.43704031029,8.099926874956468e-08,0.03,3.1,17.707966
SNAD167,nugent-sn2p,-17.619079276335015,1.0494705452605232e-08,0.025734439518027664,58194.18184277147,5.7020116610087307e-08,0.03,3.1,17.707966
SNAD167,nugent-sn2l,-21.855850018717675,1.1755538061969655e-08,0.16499021821895707,58194.147927424696,1.1981740515692234e-07,0.03,3.1,17.707966
SNAD168,nugent-sn2p,-19.983647778671624,1.3812063148065446e-09,0.16352376446362846,58193.33166858536,1.0803295438008157e-08,0.02,3.1,19.558855
SNAD168,nugent-sn2n,-15.114775066684452,1.3952433621470766e-09,0.019140570608528536,58192.22117724723,1.1315507612487779e-08,0.02,3.1,19.558855
SNAD168,nugent-sn1a,-19.713220362396505,1.399413487549716e-09,0.1459409681119934,58187.12347903506,1.1321104034873504e-08,0.02,3.1,19.558855
SNAD168,nugent-sn1bc,-14.638861542623651,1.5147024309217754e-09,0.0154163152379457,58190.25226614313,1.4154306574907323e-08,0.02,3.1,19.558855
SNAD168,nugent-sn2l,-19.183754016676467,2.1311138389135266e-09,0.11651506566126575,58194.62289355811,1.784541329165617e-08,0.02,3.1,19.558855
SNAD169,nugent-sn2n,-16.412336856184268,2.2728090125220534e-10,0.03382071390470927,58572.81020452637,5.283680359211293e-09,0.03,3.1,19.733112
SNAD169,nugent-sn1bc,-15.755866675074358,2.511656359157144e-10,0.02515646832931231,58551.96013806292,7.893613548481946e-09,0.03,3.1,19.733112
SNAD169,nugent-sn1a,-21.370049390955337,2.7383649319795535e-10,0.28441920938979476,58546.33934440733,6.1743633112966075e-09,0.03,3.1,19.733112
SNAD169,nugent-sn2p,-19.758005788633398,2.742215101983079e-10,0.14636413669234888,58553.17031171106,6.300667493813204e-09,0.03,3.1,19.733112
SNAD169,nugent-sn2l,-17.578124765218362,2.903610023497036e-10,0.05690541331338695,58552.922033085975,1.2401538758875772e-08,0.03,3.1,19.733112
SNAD170,nugent-sn2l,-16.6007415988595,2.7512006952404987e-10,0.03264282918930798,58192.05870389072,2.1313271941261922e-08,0.03,3.1,19.253681
SNAD170,nugent-sn1a,-20.707041156133627,2.8327267261185246e-10,0.19463259272567324,58182.56344134299,1.2205446709221589e-08,0.03,3.1,19.253681
SNAD170,nugent-sn2n,-18.314972257537605,2.868719657239823e-10,0.07000085669158851,58176.08180355071,1.739662197259238e-08,0.03,3.1,19.253681
SNAD170,nugent-sn1bc,-20.43421679821693,3.260470390754838e-10,0.17377328698132696,58185.348384012315,1.4625053481332498e-08,0.03,3.1,19.253681
SNAD170,nugent-sn2p,-16.497232440911432,3.651752441893853e-10,0.031157148232408376,58192.92600181798,1.2959480915963651e-08,0.03,3.1,19.253681
SNAD171,nugent-sn2p,-21.51172791178394,3.2671463809070236e-09,0.18984773248950257,58191.48010310439,2.9220179777247792e-08,0.02,3.1,18.317074
SNAD171,nugent-sn1bc,-18.365769839359583,3.3761897323878325e-09,0.04883825187026344,58187.505924899684,4.072180983387406e-08,0.02,3.1,18.317074
SNAD171,nugent-sn1a,-21.495949781116924,3.427600264355221e-09,0.18860972117465621,58184.32918814131,2.928366638868379e-08,0.02,3.1,18.317074
SNAD171,nugent-sn2n,-19.18207740608646,3.6037716412053698e-09,0.07007220103079731,58183.84665844755,3.0816765223666863e-08,0.02,3.1,18.317074
SNAD171,nugent-sn2l,-21.672518812110003,3.6785165528520807e-09,0.20290011576793637,58190.10889790924,5.0697342643374454e-08,0.02,3.1,18.317074
SNAD172,nugent-sn2n,-21.921207690733006,1.345996416348499e-09,0.29907498886194855,58187.99687507678,8.618204773513128e-09,0.03,3.1,19.095089
SNAD172,nugent-sn1a,-21.64975674400916,1.5549329397872334e-09,0.26816558895589376,58191.27223501762,1.198881759135875e-08,0.03,3.1,19.095089
SNAD172,nugent-sn1bc,-20.304169892179303,1.6128880010722111e-09,0.15397831335241324,58189.831528413626,1.511995308698321e-08,0.03,3.1,19.095089
SNAD172,nugent-sn2p,-21.92387439577881,1.6471015978253057e-09,0.2993942664685345,58188.784647879205,1.4433113802801031e-08,0.03,3.1,19.095089
SNAD172,nugent-sn2l,-21.920572236524116,1.9763072947349625e-09,0.29899895382710706,58193.71578898688,2.1100860350147975e-08,0.03,3.1,19.095089
SNAD173,nugent-sn2p,-20.263538500197583,1.6623390733178223e-09,0.15160959654307807,58186.781431210795,1.955001342069702e-08,0.02,3.1,19.098894
SNAD173,nugent-sn1a,-20.56802515285139,1.980173549088729e-09,0.17225844784364872,58180.160566200175,2.140841791475421e-08,0.02,3.1,19.098894
SNAD173,nugent-sn2n,-18.274863691998476,2.0177260808501755e-09,0.06424794196912446,58176.084875542234,3.0067456603924824e-08,0.02,3.1,19.098894
SNAD173,nugent-sn1bc,-15.605817746931166,2.283556572120926e-09,0.019412578279427595,58185.55838065548,2.6556536408493976e-08,0.02,3.1,19.098894
SNAD173,nugent-sn2l,-19.354767298186957,2.3274551768713876e-09,0.10290880589069068,58188.977376575196,3.4804049236159335e-08,0.02,3.1,19.098894
SNAD174,nugent-sn1a,-23.497327113333466,9.63928091297909e-10,0.3851867667160566,58226.51382332685,2.7540270832940212e-08,0.03,3.1,18.15774
SNAD174,nugent-sn1bc,-24.369184571744075,1.0021150451534027e-09,0.539967089359297,58228.390947788605,3.432269922005223e-08,0.03,3.1,18.15774
SNAD174,nugent-sn2n,-24.22655118100867,1.00390317349536e-09,0.5112118761099322,58195.10092121777,4.849418680582183e-08,0.03,3.1,18.15774
SNAD174,nugent-sn2l,-21.21299083505541,1.0909264649392034e-09,0.1521403701718326,58233.66400036893,6.038323995246052e-08,0.03,3.1,18.15774
SNAD174,nugent-sn2p,-23.023309127614763,1.3992861136378476e-09,0.31939980986202426,58207.80514382958,3.115916537696955e-08,0.03,3.1,18.15774
SNAD175,nugent-sn2p,-19.877209389018926,4.811254883111764e-10,0.17279284553139604,58223.87192027893,8.165283461875765e-09,0.02,3.1,19.79713
SNAD175,nugent-sn2n,-14.759425234472598,5.420699525826334e-10,0.018149342031331457,58224.68477324412,7.891576549209826e-09,0.02,3.1,19.79713
SNAD175,nugent-sn1a,-20.179030130834587,5.904982996764746e-10,0.19587959564503332,58219.238447341784,7.831792461527928e-09,0.02,3.1,19.79713
SNAD175,nugent-sn1bc,-14.59942712006055,6.315630377617773e-10,0.016876182727968786,58223.18953304981,1.0034958475964893e-08,0.02,3.1,19.79713
SNAD175,nugent-sn2l,-18.880452298871564,6.901772489952126e-10,0.11331268403946569,58224.518377175686,1.4423147436871513e-08,0.02,3.1,19.79713
SNAD178,nugent-sn1a,-21.292340101301416,1.3088810730781066e-10,0.2967716005488822,58274.15333522402,3.866239957344416e-09,0.03,3.1,19.70464
SNAD178,nugent-sn2n,-19.942792681777316,1.3252890280261005e-10,0.1708623529661281,58279.88799983271,3.1975221283013396e-09,0.03,3.1,19.70464
SNAD178,nugent-sn1bc,-19.966419381279916,1.3498734352966227e-10,0.1725564331873664,58277.91167214436,4.902886028091365e-09,0.03,3.1,19.70464
